time,open,high,low,close
2008-06-04,12391.86,12496.16,12338.78,12390.48
2008-06-05,12388.81,12610.96,12388.81,12604.45
2008-06-06,12602.74,12603.07,12192.06,12209.81
2008-06-09,12210.13,12331.86,12195.32,12280.32
2008-06-10,12277.71,12369.23,12206.96,12289.76
2008-06-11,12286.34,12286.67,12079.13,12083.77
2008-06-12,12089.63,12269.24,12076.93,12141.58
2008-06-13,12144.59,12310.28,12144.59,12307.35
2008-06-16,12306.86,12319.72,12212.25,12269.08
2008-06-17,12269.65,12322.82,12150.29,12160.3
2008-06-18,12158.68,12158.68,11993.64,12029.06
2008-06-19,12022.54,12114.79,11978.33,12063.09
2008-06-20,12062.19,12062.19,11818.83,11842.69
2008-06-23,11843.83,11886.25,11814.6,11842.36
2008-06-24,11842.36,11904.32,11725.52,11807.43
2008-06-25,11805.31,11924.19,11789.36,11811.83
2008-06-26,11808.57,11808.73,11453.42,11453.42
2008-06-27,11452.85,11485.25,11297.99,11346.51
2008-06-30,11345.7,11437.3,11287.56,11350.01
2008-07-01,11344.64,11407.9,11183.43,11382.26
2008-07-02,11382.34,11434.12,11214.37,11215.51
2008-07-03,11216,11337.48,11157.21,11288.54
2008-07-07,11289.19,11399.11,11120.74,11231.96
2008-07-08,11225.03,11391.13,11174.88,11384.21
2008-07-09,11381.93,11418.24,11141.99,11147.44
2008-07-10,11148.01,11270.3,11086.95,11229.02
2008-07-11,11226.17,11241.07,10977.68,11100.54
2008-07-14,11103.64,11239.04,11003.65,11055.19
2008-07-15,11050.8,11123.67,10827.71,10962.54
2008-07-16,10961.89,11244.17,10918.33,11239.28
2008-07-17,11238.39,11446.66,11209.56,11446.66
2008-07-18,11436.56,11510.82,11381.93,11496.57
2008-07-21,11495.02,11559.67,11423.94,11467.34
2008-07-22,11457.9,11616.66,11387.39,11602.5
2008-07-23,11603.39,11698.17,11558.29,11632.38
2008-07-24,11630.34,11634.49,11345.37,11349.28
2008-07-25,11341.14,11443.81,11325.1,11370.69
2008-07-28,11369.47,11369.55,11125.13,11131.08
2008-07-29,11133.44,11398.38,11128.06,11397.56
2008-07-30,11397.56,11586.62,11397.56,11583.69
2008-07-31,11577.99,11578.89,11363.69,11378.02
2008-08-01,11379.89,11425.73,11267.05,11326.32
2008-08-04,11326.32,11382.17,11221.53,11284.15
2008-08-05,11286.02,11615.93,11286.02,11615.77
2008-08-06,11603.64,11685.46,11521.32,11656.07
2008-08-07,11655.42,11655.58,11416.7,11431.43
2008-08-08,11432.09,11759.96,11388.04,11734.32
2008-08-11,11729.67,11867.11,11675.53,11782.35
2008-08-12,11781.7,11782.35,11601.52,11642.47
2008-08-13,11632.81,11633.78,11453.34,11532.96
2008-08-14,11532.07,11718.28,11450.89,11615.93
2008-08-15,11611.21,11709.89,11599.73,11659.9
2008-08-18,11659.65,11690.43,11434.12,11479.39
2008-08-19,11478.09,11478.17,11318.5,11348.55
2008-08-20,11345.94,11454.15,11290.58,11417.43
2008-08-21,11415.23,11476.21,11315.57,11430.21
2008-08-22,11426.79,11632.13,11426.79,11628.06
2008-08-25,11626.19,11626.27,11362.63,11386.25
2008-08-26,11383.56,11436.24,11340.41,11412.87
2008-08-27,11412.46,11554.46,11381.77,11502.51
2008-08-28,11499.87,11715.18,11499.79,11715.18
2008-08-29,11713.23,11713.23,11543.39,11543.55
2008-09-02,11545.63,11790.17,11471.9,11516.92
2008-09-03,11506.01,11554.38,11416.53,11532.88
2008-09-04,11532.48,11532.48,11176.02,11188.23
2008-09-05,11185.63,11245.15,11037.85,11220.96
2008-09-08,11224.87,11570.66,11224.79,11510.74
2008-09-09,11514.73,11577.5,11230.73,11230.73
2008-09-10,11233.91,11380.63,11215.26,11268.92
2008-09-11,11264.44,11445.68,11098.67,11433.71
2008-09-12,11429.32,11459.93,11280.4,11421.99
2008-09-15,11416.37,11416.45,10917.51,10917.51
2008-09-16,10905.62,11093.22,10742.7,11059.02
2008-09-17,11056.58,11057.31,10595.9,10609.66
2008-09-18,10609.01,11076.44,10459.44,11019.69
2008-09-19,11027.51,11483.05,11026.7,11388.44
2008-09-22,11394.42,11394.58,10992.2,11015.69
2008-09-23,11015.69,11143.21,10833.94,10854.17
2008-09-24,10850.02,10928.4,10753.57,10825.17
2008-09-25,10827.17,11129.19,10827.01,11022.06
2008-09-26,11019.04,11168.06,10868.82,11143.13
2008-09-29,11139.62,11139.94,10365.45,10365.45
2008-09-30,10371.58,10868.9,10371.42,10850.66
2008-10-01,10847.4,10882.52,10631.95,10831.07
2008-10-02,10825.54,10825.54,10439.52,10482.85
2008-10-03,10483.96,10796.26,10310.25,10325.38
2008-10-06,10322.52,10322.76,9525.32,9955.5
2008-10-07,9955.42,10124.03,9436.67,9447.11
2008-10-08,9437.23,9628.07,9194.78,9258.1
2008-10-09,9261.69,9448.14,8579.19,8579.19
2008-10-10,8568.67,8901.28,7882.51,8451.19
2008-10-13,8462.42,9427.99,8462.18,9387.61
2008-10-14,9388.97,9794.37,9085.43,9310.99
2008-10-15,9301.91,9308.76,8530.12,8577.91
2008-10-16,8577.04,9013.27,8197.67,8979.26
2008-10-17,8975.35,9281.12,8718.25,8852.22
2008-10-20,8852.3,9266.63,8852.22,9265.43
2008-10-21,9262.8,9284.55,9004.27,9033.66
2008-10-22,9027.84,9027.84,8335.3,8519.21
2008-10-23,8519.77,8795.99,8243.55,8691.25
2008-10-24,8683.21,8683.21,8187.48,8378.95
2008-10-27,8375.92,8599.1,8143.59,8175.77
2008-10-28,8178.72,9082.08,8174.73,9065.12
2008-10-29,9062.33,9363.32,8890.29,8990.96
2008-10-30,9004.66,9266.47,8976.87,9180.69
2008-10-31,9179.09,9454.36,9119.2,9325.01
2008-11-03,9326.04,9410.55,9255.48,9319.83
2008-11-04,9323.89,9653.95,9323.89,9625.28
2008-11-05,9616.6,9616.6,9111.47,9139.27
2008-11-06,9134.01,9155.44,8637.17,8695.79
2008-11-07,8696.03,8961.57,8696.03,8943.81
2008-11-10,8946.6,9159.58,8760.46,8870.54
2008-11-11,8864.32,8867.91,8560.71,8693.96
2008-11-12,8684.52,8684.6,8265.29,8282.66
2008-11-13,8281.14,8876.59,7965.42,8835.25
2008-11-14,8822.19,8923.18,8469.99,8497.31
2008-11-17,8494.84,8571.3,8246.89,8273.58
2008-11-18,8273.34,8477.95,8105.44,8424.75
2008-11-19,8420.69,8504.64,7987.08,7997.28
2008-11-20,7995.53,8187.4,7506.97,7552.29
2008-11-21,7552.37,8071.75,7449.38,8046.42
2008-11-24,8048.09,8599.02,8048.09,8443.39
2008-11-25,8445.14,8607.38,8281.46,8479.47
2008-11-26,8464.49,8726.61,8311.17,8726.61
2008-11-28,8724.7,8831.35,8672.69,8829.04
2008-12-01,8826.89,8827.05,8141.36,8149.09
2008-12-02,8153.75,8437.17,8143.51,8419.09
2008-12-03,8409.14,8624.19,8234.15,8591.69
2008-12-04,8587.07,8631.99,8259.4,8376.24
2008-12-05,8376.08,8686.47,8118.5,8635.42
2008-12-08,8637.65,9026.41,8637.49,8934.18
2008-12-09,8934.1,8934.1,8651.74,8691.33
2008-12-10,8693,8879.22,8646.33,8761.42
2008-12-11,8750.13,8809.45,8512.76,8565.09
2008-12-12,8563.1,8682.57,8347.81,8629.68
2008-12-15,8628.81,8676.28,8469.03,8564.53
2008-12-16,8565.65,8958.79,8565.65,8924.14
2008-12-17,8921.91,8961.26,8778.07,8824.34
2008-12-18,8823.94,8883.36,8527.41,8604.99
2008-12-19,8606.5,8787.23,8550.43,8579.11
2008-12-22,8573.37,8601.41,8372.02,8519.77
2008-12-23,8518.65,8604.12,8391.3,8419.49
2008-12-24,8416.86,8498.5,8416.86,8468.48
2008-12-26,8468.71,8533.07,8461.78,8515.55
2008-12-29,8515.87,8530.68,8364.06,8483.93
2008-12-30,8487.51,8675.24,8487.51,8668.39
2008-12-31,8666.48,8842.66,8664.89,8776.39
2009-01-02,8772.25,9065.28,8760.78,9034.69
2009-01-05,9027.13,9034.37,8892.36,8952.89
2009-01-06,8954.57,9088.06,8940.95,9015.1
2009-01-07,8996.94,8996.94,8719.92,8769.7
2009-01-08,8769.94,8770.02,8651.19,8742.46
2009-01-09,8738.8,8769.62,8576.96,8599.18
2009-01-12,8599.26,8602.6,8421.08,8473.97
2009-01-13,8474.61,8522.08,8376.88,8448.56
2009-01-14,8446.01,8446.25,8140.72,8200.14
2009-01-15,8196.24,8286.16,7995.13,8212.49
2009-01-16,8215.67,8341.2,8109.34,8281.22
2009-01-20,8279.63,8291.98,7939.93,7949.09
2009-01-21,7949.17,8243.55,7936.19,8228.1
2009-01-22,8224.43,8224.83,7957.14,8122.8
2009-01-23,8108.79,8152.59,7909.03,8077.56
2009-01-26,8078.04,8231.68,8023.16,8116.03
2009-01-27,8117.39,8225.79,8083.14,8174.73
2009-01-28,8175.93,8405.87,8175.93,8375.45
2009-01-29,8373.06,8373.14,8137.94,8149.01
2009-01-30,8149.01,8195.76,7961.92,8000.86
2009-02-02,8000.62,8000.62,7867.37,7936.83
2009-02-03,7936.99,8111.57,7905.52,8078.36
2009-02-04,8070.32,8162.15,7929.26,7956.66
2009-02-05,7954.83,8107.83,7845.31,8063.07
2009-02-06,8056.38,8312.37,8052.24,8280.59
2009-02-09,8281.38,8315.07,8196.24,8270.87
2009-02-10,8269.36,8269.44,7848.74,7888.88
2009-02-11,7887.05,7983.74,7852.16,7939.53
2009-02-12,7931.97,7938.82,7693.98,7932.76
2009-02-13,7933,7970.84,7840.45,7850.41
2009-02-17,7845.63,7845.63,7551.01,7552.6
2009-02-18,7546.35,7617.76,7479.97,7555.63
2009-02-19,7555.23,7614.97,7447.55,7465.95
2009-02-20,7461.49,7469.29,7249.47,7365.67
2009-02-23,7365.99,7441.02,7105.94,7114.78
2009-02-24,7115.34,7378.97,7114.3,7350.94
2009-02-25,7349.58,7404.94,7156.68,7270.89
2009-02-26,7269.06,7402.31,7173.56,7182.08
2009-02-27,7180.97,7195.46,7033.62,7062.93
2009-03-02,7056.48,7058.95,6755.17,6763.29
2009-03-03,6764.81,6855.29,6705.63,6726.02
2009-03-04,6726.5,6979.22,6726.42,6875.84
2009-03-05,6874.01,6874.01,6544.1,6594.44
2009-03-06,6595.16,6755.17,6469.95,6626.94
2009-03-09,6625.74,6709.61,6516.86,6547.05
2009-03-10,6547.01,6926.49,6546.61,6926.49
2009-03-11,6923.13,7015.06,6867.55,6930.4
2009-03-12,6932.39,7184.71,6872.25,7170.06
2009-03-13,7167.35,7242.62,7105.86,7223.98
2009-03-16,7225.33,7392.91,7206.85,7216.97
2009-03-17,7218,7396.81,7172.05,7395.7
2009-03-18,7395.7,7571.64,7257.27,7486.58
2009-03-19,7489.68,7548.46,7369.26,7400.8
2009-03-20,7402.31,7460.93,7257.83,7278.38
2009-03-23,7279.25,7780.72,7278.78,7775.86
2009-03-24,7773.47,7796.57,7646.99,7659.97
2009-03-25,7659.81,7863.63,7550.06,7749.81
2009-03-26,7752.36,7931.33,7752.28,7924.56
2009-03-27,7922.57,7922.57,7735.95,7776.18
2009-03-30,7773.31,7773.39,7437.59,7522.02
2009-03-31,7523.77,7725.36,7523.45,7608.92
2009-04-01,7606.13,7789,7483.87,7761.6
2009-04-02,7763.99,8075.73,7763.99,7978.08
2009-04-03,7980.63,8019.5,7897.24,8017.59
2009-04-06,8016.16,8016.16,7862.2,7975.85
2009-04-07,7968.92,7969.08,7762.08,7789.56
2009-04-08,7788.68,7887.52,7750.85,7837.11
2009-04-09,7839.89,8087.28,7839.89,8083.38
2009-04-13,8082.02,8113.41,7963.75,8057.81
2009-04-14,8057.41,8057.41,7902.26,7920.18
2009-04-15,7914.92,8041.32,7870.48,8029.62
2009-04-16,8029.14,8168.12,7962.71,8125.43
2009-04-17,8125.43,8190.66,8086.88,8131.33
2009-04-20,8128.94,8128.94,7840.45,7841.73
2009-04-21,7841.73,7979.2,7791.95,7969.56
2009-04-22,7964.78,8044.83,7868.01,7886.57
2009-04-23,7886.81,7979.44,7804.21,7957.06
2009-04-24,7957.45,8127.5,7957.45,8076.29
2009-04-27,8073.82,8122.56,7987.16,8025
2009-04-28,8023.56,8091.66,7938.98,8016.95
2009-04-29,8018.31,8257.57,8017.91,8185.73
2009-04-30,8188.51,8307.51,8136.9,8168.12
2009-05-01,8167.41,8219.81,8099.31,8212.41
2009-05-04,8213.6,8434.86,8213.6,8426.74
2009-05-05,8425.55,8458.12,8362.78,8410.65
2009-05-06,8403.48,8518.57,8403,8512.28
2009-05-07,8513.56,8577.19,8358,8409.85
2009-05-08,8410.73,8587.55,8410.73,8574.65
2009-05-11,8569.23,8569.23,8410.33,8418.77
2009-05-12,8419.17,8517.46,8365.65,8469.11
2009-05-13,8461.8,8462.04,8262.43,8284.89
2009-05-14,8285.92,8376.64,8273.9,8331.32
2009-05-15,8326.22,8394.96,8230.17,8268.64
2009-05-18,8270.15,8511.88,8270.15,8504.08
2009-05-19,8502.48,8538.01,8463.54,8474.85
2009-05-20,8471.82,8591.93,8405.47,8422.04
2009-05-21,8416.07,8416.15,8221.01,8292.13
2009-05-22,8292.21,8364.14,8257.17,8277.32
2009-05-26,8275.33,8495.71,8226.9,8473.49
2009-05-27,8473.65,8496.59,8289.35,8300.02
2009-05-28,8300.5,8434.62,8246.58,8403.8
2009-05-29,8404.04,8522.95,8368.52,8500.33
2009-06-01,8501.53,8760.7,8501.29,8721.44
2009-06-02,8721.6,8787.13,8693.72,8740.87
2009-06-03,8740.07,8740.39,8598.38,8675.28
2009-06-04,8665.72,8751.25,8634.57,8750.24
2009-06-05,8751.75,8839.4,8700.41,8763.13
2009-06-08,8759.35,8823.97,8633.07,8764.49
2009-06-09,8764.83,8803.26,8725.12,8763.06
2009-06-10,8763.66,8834.93,8639.95,8739.02
2009-06-11,8736.23,8877.93,8736.23,8770.92
2009-06-12,8770.01,8805.53,8716.73,8799.26
2009-06-15,8798.5,8798.5,8577.9,8612.13
2009-06-16,8612.44,8643.65,8499.38,8504.67
2009-06-17,8504.36,8563.01,8461.29,8497.18
2009-06-18,8496.73,8590.52,8475.12,8555.6
2009-06-19,8556.96,8616.59,8496.73,8539.73
2009-06-22,8538.52,8538.83,8334.55,8339.01
2009-06-23,8340.44,8370.9,8286.41,8322.91
2009-06-24,8323.51,8428.41,8259.88,8299.86
2009-06-25,8299.25,8490.46,8259.43,8472.4
2009-06-26,8468.54,8468.77,8401.36,8438.39
2009-06-29,8440.13,8533.23,8429.09,8529.38
2009-06-30,8528.93,8560.44,8393.95,8447
2009-07-01,8447.53,8580.47,8447.53,8504.06
2009-07-02,8503,8503.23,8280.74,8280.74
2009-07-06,8279.3,8327.97,8205.99,8324.87
2009-07-07,8324.95,8326.31,8154.38,8163.6
2009-07-08,8157.02,8219.52,8087.19,8178.41
2009-07-09,8179.01,8228.67,8145.31,8183.17
2009-07-10,8182.49,8183.85,8093.31,8146.52
2009-07-13,8146.82,8331.68,8130.42,8331.68
2009-07-14,8331.37,8361.23,8285.2,8359.49
2009-07-15,8363.95,8628.23,8363.95,8616.21
2009-07-16,8612.66,8739.55,8584.4,8711.82
2009-07-17,8711.89,8754.29,8674.41,8743.94
2009-07-20,8746.05,8854.8,8745.9,8848.15
2009-07-21,8848.15,8927.13,8811.27,8915.94
2009-07-22,8912.39,8949.8,8860.32,8881.26
2009-07-23,8882.31,9096.72,8866.44,9069.29
2009-07-24,9066.11,9100.88,9007.39,9093.24
2009-07-27,9093.09,9123.4,9034.52,9108.51
2009-07-28,9106.92,9124.91,9007.47,9096.72
2009-07-29,9092.34,9094.83,9014.19,9070.72
2009-07-30,9072.84,9246.43,9072.61,9154.46
2009-07-31,9154.61,9218.77,9133.45,9171.61
2009-08-03,9173.65,9298.43,9173.65,9286.56
2009-08-04,9285.05,9321.1,9250.74,9320.19
2009-08-05,9315.36,9318.08,9206.45,9280.97
2009-08-06,9277.19,9325.11,9208.8,9256.26
2009-08-07,9258.45,9437.71,9258.45,9370.07
2009-08-10,9368.41,9371.96,9290.34,9337.95
2009-08-11,9334.33,9334.33,9216.88,9241.45
2009-08-12,9236.06,9424.11,9221.02,9361.61
2009-08-13,9362.29,9406.5,9305.31,9398.19
2009-08-14,9398.04,9401.97,9232.83,9321.4
2009-08-17,9313.85,9313.85,9116.52,9135.34
2009-08-18,9134.36,9233.51,9134.36,9217.94
2009-08-19,9208.68,9313.09,9131.94,9279.16
2009-08-20,9278.55,9363.95,9267.97,9350.05
2009-08-21,9347.86,9519.11,9347.25,9505.96
2009-08-24,9506.18,9587.73,9486.23,9509.28
2009-08-25,9509.21,9620,9508.98,9539.29
2009-08-26,9538.61,9582.97,9485.78,9543.52
2009-08-27,9541.63,9609.72,9459.4,9580.63
2009-08-28,9582.74,9630.2,9495.98,9544.2
2009-08-31,9542.91,9543.06,9436.13,9496.28
2009-09-01,9492.32,9557.95,9292.08,9310.6
2009-09-02,9306.21,9330.93,9262.3,9280.67
2009-09-03,9282.03,9350.27,9252.93,9344.61
2009-09-04,9345.36,9445.72,9321.63,9441.27
2009-09-08,9440.13,9511.02,9439.98,9497.34
2009-09-09,9496.59,9577.22,9476.18,9547.22
2009-09-10,9546.54,9633,9508.22,9627.48
2009-09-11,9625.44,9649.85,9571.56,9605.41
2009-09-14,9598.08,9631.11,9535.96,9626.8
2009-09-15,9626.42,9713.71,9580.93,9683.41
2009-09-16,9683.71,9799.72,9679.18,9791.71
2009-09-17,9789.82,9854.58,9749.46,9783.92
2009-09-18,9784.75,9847.71,9784.68,9820.2
2009-09-21,9818.61,9818.69,9725.88,9778.86
2009-09-22,9779.61,9843.4,9771.91,9829.87
2009-09-23,9830.63,9917.99,9740.84,9748.55
2009-09-24,9749.99,9805.39,9666.03,9707.44
2009-09-25,9706.68,9735.93,9641.01,9665.19
2009-09-28,9663.23,9823.67,9663.23,9789.36
2009-09-29,9789.74,9834.48,9739.11,9742.2
2009-09-30,9741.83,9776.82,9608.59,9712.28
2009-10-01,9711.6,9711.67,9500.37,9509.28
2009-10-02,9507.62,9524.78,9430.08,9487.67
2009-10-05,9488.73,9625.06,9481.09,9599.75
2009-10-06,9601.26,9774.32,9601.26,9731.25
2009-10-07,9725.69,9740.32,9675.62,9725.58
2009-10-08,9728.22,9836.67,9728.07,9786.87
2009-10-09,9786.04,9865.01,9764.88,9864.94
2009-10-12,9865.24,9931.82,9849.37,9885.8
2009-10-13,9883.98,9895.09,9815.06,9871.06
2009-10-14,9873.55,10027.73,9873.48,10015.86
2009-10-15,10014.88,10062.94,9977.47,10062.94
2009-10-16,10061.36,10061.66,9939.91,9995.91
2009-10-19,9996.67,10117.96,9995.15,10092.19
2009-10-20,10092.42,10098.39,9992.81,10041.48
2009-10-21,10038.84,10119.47,9943.76,9949.36
2009-10-22,9946.18,10105.19,9916.78,10081.31
2009-10-23,10099.9,10109.57,9932.5,9972.18
2009-10-26,9972.33,10072.32,9849.45,9867.96
2009-10-27,9868.34,9947.54,9837.96,9882.17
2009-10-28,9881.11,9902.42,9758.08,9762.69
2009-10-29,9762.91,9969.91,9759.13,9962.58
2009-10-30,9961.52,9962.13,9684.54,9712.73
2009-11-02,9712.13,9858.59,9678.95,9789.44
2009-11-03,9787.47,9787.47,9703.89,9771.91
2009-11-04,9767.3,9928.04,9767.14,9802.14
2009-11-05,9807.8,10013.07,9807.8,10005.96
2009-11-06,10001.35,10044.5,9936.81,10023.42
2009-11-09,10020.62,10228.23,10020.62,10226.94
2009-11-10,10223.01,10260.8,10197.69,10246.97
2009-11-11,10247.42,10341.97,10246.14,10291.26
2009-11-12,10289.82,10321.64,10171.24,10197.47
2009-11-13,10197.85,10305.69,10192.03,10270.47
2009-11-16,10267.53,10434.24,10267.45,10406.96
2009-11-17,10404.77,10438.17,10361.99,10437.42
2009-11-18,10426.27,10432.66,10360.1,10426.31
2009-11-19,10425.33,10425.33,10256.11,10332.44
2009-11-20,10327.91,10342.72,10271.68,10318.16
2009-11-23,10320.13,10495.61,10320.05,10450.95
2009-11-24,10451.25,10453.97,10359.58,10433.71
2009-11-25,10432.96,10481.48,10420.94,10464.4
2009-11-27,10452.23,10452.23,10231.25,10309.92
2009-11-30,10309.77,10364.34,10263.29,10344.84
2009-12-01,10343.82,10501.28,10343.44,10471.58
2009-12-02,10470.44,10513.52,10421.47,10452.68
2009-12-03,10455.63,10507.63,10350.05,10366.15
2009-12-04,10368.57,10516.7,10311.81,10388.9
2009-12-07,10386.86,10443.16,10360.18,10390.11
2009-12-08,10385.42,10385.65,10249.84,10285.97
2009-12-09,10282.85,10342.27,10235.63,10337.05
2009-12-10,10336,10444.6,10335.77,10405.83
2009-12-11,10403.41,10484.05,10400.08,10471.5
2009-12-14,10471.28,10514.66,10471.28,10501.05
2009-12-15,10499.31,10499.31,10426.69,10452
2009-12-16,10449.81,10509.97,10427.59,10441.12
2009-12-17,10439.99,10440.06,10307.96,10308.26
2009-12-18,10309.39,10372.35,10263.9,10328.89
2009-12-21,10330.1,10458.05,10329.8,10414.14
2009-12-22,10414.67,10479.82,10414.59,10464.93
2009-12-23,10464.32,10492.06,10437.8,10466.44
2009-12-24,10467.12,10522.06,10461.68,10520.1
2009-12-28,10517.91,10551.61,10506.34,10547.08
2009-12-29,10547.83,10580.33,10544.28,10545.41
2009-12-30,10544.36,10550.7,10505.66,10548.51
2009-12-31,10548.51,10555.01,10423.13,10428.05
2010-01-04,10430.69,10604.97,10430.69,10583.96
2010-01-05,10584.56,10584.56,10522.52,10572.02
2010-01-06,10564.72,10594.99,10546.55,10573.68
2010-01-07,10571.11,10612.37,10505.21,10606.86
2010-01-08,10606.4,10619.4,10554.33,10618.19
2010-01-11,10620.31,10676.23,10591.59,10663.99
2010-01-12,10662.86,10663.08,10568.84,10627.26
2010-01-13,10628.09,10709.26,10614.49,10680.77
2010-01-14,10680.16,10723.77,10666.86,10710.55
2010-01-15,10706.99,10709.94,10561.06,10609.65
